measurement_id,batch,gas_class,concentration,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128
G_B06_0046,6,1,100,78480.7675,12.92093,23.447043,37.155226,42.223219,-16.053877,-21.291055,-42.393016,67288.2812,11.392815,20.759284,33.580162,38.892047,-13.745864,-18.674836,-34.659293,20567.0008,6.274254,7.455409,17.547622,21.716282,-4.7129200000000004,-7.039502,-13.435351,20884.1767,6.05871,7.458056,17.531813,21.452335,-4.686871,-6.937512,-13.540948,3939.2663,3.15267,1.699042,4.641627,6.851898,-0.922891,-1.589714,-3.819263,3750.4575,3.009845,1.596193,4.843914,7.308769,-0.850108,-1.50514,-3.39142,26397.3213,6.934234,11.355497,27.656108,34.311908,-6.614453,-10.877333,-19.060108,27974.1475,6.817781,12.013141,29.742299,36.691172,-6.973549,-11.569936,-22.055931,63808.9853,9.527924,18.227676,26.97711,32.505883,-11.805695,-15.614265,-37.550484,53769.251,7.992801,13.82338,19.688531,25.103833,-9.674547,-12.6912,-28.905827,25011.1289,6.431796,8.687906,17.549069,20.700834,-5.493837,-7.742018,-12.991734,20150.2131,6.461,7.103132,14.836594,18.219321,-4.529772,-6.620881,-10.754905,6976.3416,3.75041,3.304173,10.840197999999999,15.236137,-1.558211,-2.613688,-4.741184,6934.5784,3.727616,3.177748,10.335588,14.188325,-1.516863,-2.499635,-4.540907,32676.5224,7.3844900000000004,13.50167,32.165133,39.955457,-8.016286,-13.106321,-20.914418,28594.3399,7.277906,12.068364,28.821155,35.391534,-7.073561,-11.357493,-16.36927
G_B06_0047,6,1,100,78179.2783,12.913155,23.583912,37.38828,43.940486,-15.992359,-21.554095,-42.301606,66888.6333,11.605408,20.496762,33.030751,38.977555,-13.592402,-18.618979,-37.998793,20857.9922,6.344135,7.547401,17.964246,22.203674,-4.849468,-7.291563,-14.595888,21150.3964,6.106703,7.527687,17.853703,23.62242,-4.844005,-7.062922,-13.369214,3974.0079,3.141468,1.681675,4.663066,7.760609,-0.933416,-1.53228,-3.730336,3764.8127,3.009881,1.619911,4.963338,7.629131,-0.868993,-1.467495,-3.937585,26646.3286,6.983354,11.438136,28.417383,36.480835,-6.800361,-10.896125,-18.905709,28371.6348,6.834809,12.140059,30.127053,37.797727,-7.241966,-11.891606,-20.640201,63485.8867,9.519233,18.194652,27.002186,32.89413,-11.741972,-15.36742,-35.123134,53563.7378,7.990113,13.845055,19.773349,24.178157,-9.592527,-12.583009,-29.346491,25426.8647,6.525416,8.822946,17.702518,22.166113,-5.651119,-8.005027,-14.309528,20382.0105,6.536628,7.186977,15.192763,18.173766,-4.669006,-6.596647,-11.257266,7056.7454,3.753724,3.33966,10.872538,15.194927,-1.611439,-2.591046,-4.730155,6993.336,3.747959,3.215214,10.510015,14.918998,-1.563932,-2.500912,-3.904907,33206.1285,7.444306,13.670493,32.716048,39.870437,-8.27223,-13.217603,-21.91578,28847.9063,7.321606,12.172821,29.434083,35.790771,-7.235168,-11.580425,-17.408675
G_B06_0048,6,1,100,77898.4936,12.863103,23.653791,37.70348,42.289306,-16.021784,-21.507047,-40.590332,66589.8662,11.41719,20.730077,33.408047,38.706078,-13.571044,-18.3392,-37.715052,21086.7913,6.415407,7.407995,17.771316,23.368651,-4.800094,-7.230429,-15.468537,21427.8077,6.1526,7.392269,17.384653,21.035357,-4.799485,-6.929051,-13.036382,3980.6586,3.168538,1.657221,4.574739,6.988664,-0.924136,-1.630341,-4.511403,3810.071,3.049085,1.596089,4.914694,8.139974,-0.864477,-1.48514,-3.874566,26952.6743,7.07345,11.277474,27.8728,34.250266,-6.722218,-10.479587,-17.956802,28482.3022,6.884504,11.864015,29.489541,37.008706,-7.124668,-11.488704,-21.408241,63231.2886,9.485632,18.304214,26.865848,32.601977,-11.729236,-15.456143,-33.300634,53351.5141,7.934339,13.986303,19.747012,23.311533,-9.609651,-12.749415,-32.887969,25632.8467,6.515105,8.607292,17.450829,20.823129,-5.608292,-7.874239,-13.92151,20553.9028,6.579165,7.071869,15.083708,18.543997,-4.61611,-6.619105,-11.198308,7094.2823,3.775045,3.281595,10.680296,15.355082,-1.588383,-2.602371,-4.84565,7051.907,3.78807,3.17421,10.428736,14.07788,-1.547157,-2.44388,-4.331036,33413.8833,7.457423,13.372596,32.129791,38.972451,-8.195328,-12.909837,-21.337924,29128.4912,7.386956,11.988861,29.180443,37.073658,-7.162954,-11.472955,-18.963154
G_B06_0049,6,1,100,78003.1226,12.910602,23.628496,37.732946,43.602012,-16.050321,-21.526777,-42.876944,66872.0845,11.518792,20.744968,33.1761,40.153982,-13.643029,-18.560096,-38.883332,21036.2712,6.371178,7.563667,18.123941,23.216317,-4.818956,-7.023192,-14.2019,21421.0015,6.124789,7.546972,17.708644,22.219651,-4.828584,-6.947344,-13.501501,3974.0922,3.157721,1.679386,4.70672,8.005479,-0.934993,-1.539909,-4.448498,3798.0061,3.035076,1.627822,5.064258,7.388447,-0.874977,-1.555317,-4.048912,26801.1119,6.99977,11.48041,28.540474,34.708961,-6.744846,-10.64618,-19.055294,28416.9419,6.836356,12.103861,30.197653,36.842395,-7.12697,-11.559594,-19.859712,63237.0376,9.505057,18.155843,26.730062,31.793835,-11.723496,-15.609468,-35.151694,53422.3071,7.955508,13.860381,19.713017,24.218442,-9.624531,-12.685387,-28.840455,25669.4277,6.484978,8.785291,17.588678,20.726669,-5.653485,-8.010465,-14.105234,20546.4152,6.525805,7.204713,15.351523,19.307055,-4.650255,-6.685467,-12.458351,7086.2382,3.759146,3.340025,10.857938,16.034574,-1.594267,-2.549782,-4.891658,7020.5605,3.762548,3.233112,10.629908,14.847343,-1.553612,-2.452115,-4.032288,33407.5737,7.424509,13.63033,32.696011,39.892178,-8.242377,-12.994788,-22.633678,29095.3149,7.342182,12.209035,29.572586,36.040247,-7.215591,-11.278785,-18.581559
G_B06_0050,6,1,100,77390.0844,12.963667,23.403495,36.870258,43.506357,-15.840305,-20.75398,-38.749973,66496.4507,11.451112,20.702562,33.463692,40.770101,-13.539688,-18.783624,-39.440725,21105.3596,6.363316,7.615902,18.29854,23.760806,-4.940467,-7.073502,-14.172746,21412.7515,6.122816,7.610582,17.830503,22.943347,-4.915864,-7.17119,-14.024524,3975.0828,3.140464,1.688021,4.729148,7.686174,-0.946622,-1.689952,-4.571303,3801.9355,3.019795,1.623481,5.071106,8.373811,-0.888643,-1.546773,-4.181083,26817.1392,6.969158,11.561716,28.590269,36.844018,-6.884412,-10.92071,-20.330273,28491.2983,6.809023,12.217923,30.553242,38.51837,-7.344968,-12.095964,-20.095546,63310.2998,9.538178,18.207453,26.900065,33.379888,-11.740129,-15.542018,-36.903908,53289.2412,7.951526,13.904953,19.782556,23.112774,-9.580091,-12.743127,-27.021337,25647.6259,6.495133,8.82219,17.769565,21.668956,-5.734876,-8.077496,-13.25203,20597.303,6.555496,7.2347,15.377033,18.020824,-4.719471,-6.674187,-11.89005,7090.1013,3.752654,3.374987,11.012757,15.525484,-1.626946,-2.647265,-4.849604,7029.1479,3.740208,3.246461,10.63774,14.80485,-1.585935,-2.506104,-4.555082,33464.4746,7.420118,13.776292,32.937863,40.072731,-8.374921,-13.328215,-20.838796,29216.0991,7.350276,12.281496,29.658408,36.815248,-7.321436,-11.84873,-17.74903
G_B06_0051,6,1,100,77269.6006,12.960542,23.212045,36.82906,42.448577,-15.798407,-20.645326,-44.659313,66721.0776,11.432006,20.713276,33.081945,38.028083,-13.532053,-18.170443,-39.718577,20992.7781,6.382139,7.534817,17.962749,22.898342,-4.843229,-7.12246,-12.368242,21344.6143,6.139044,7.519753,17.418419,21.383594,-4.8507,-7.287912,-13.046653,3969.4958,3.151758,1.684168,4.600804,7.167901,-0.939139,-1.649931,-4.109522,3798.8639,3.036035,1.619165,4.939097,7.729109,-0.865691,-1.539776,-3.821716,26929.8423,7.059962,11.483285,28.2397,34.761895,-6.804677,-10.932527,-19.55129,28610.875,6.899701,12.168765,29.778451,37.848954,-7.247478,-12.055054,-20.336468,63432.7768,9.573512,18.1965,26.711214,31.112758,-11.729998,-15.693212,-33.755466,53591.1973,7.988601,13.907352,19.767079,23.173252,-9.633794,-12.634676,-30.912051,25556.0347,6.504367,8.768934,17.452244,20.518148,-5.650956,-8.144544,-14.636023,20486.0847,6.544689,7.17821,15.261282,18.389521,-4.651677,-6.636764,-10.497334,7090.8642,3.765929,3.311051,10.797018,14.824031,-1.612377,-2.613753,-4.252696,7038.1911,3.771719,3.205021,10.554345,15.367126,-1.554804,-2.522032,-4.300375,33423.54,7.45695,13.731756,32.406191,39.824987,-8.306997,-13.531341,-23.868405,29108.8271,7.385543,12.176302,29.222085,35.692074,-7.262914,-11.435229,-18.705383
G_B06_0057,6,1,100,79157.8457,13.18115,23.632749,37.561989,41.964158,-16.23113,-21.81388,-47.187948,66519.5952,11.757898,20.129724,32.459063,36.681685,-13.623654,-18.470521,-38.529129,20961.4148,6.374532,7.588664,17.847787,22.477361,-4.814359,-7.112235,-14.676091,21302.5444,6.112445,7.559942,17.389289,21.10692,-4.79978,-7.136695,-13.120824,3967.7063,3.142561,1.690639,4.623746,7.017582,-0.932578,-1.514427,-3.809736,3796.7195,3.026915,1.628267,5.076811,7.146066,-0.86294,-1.526251,-4.037486,26913.396,7.041478,11.550274,28.234304,34.607936,-6.735436,-10.84381,-19.047834,28507.5361,6.861024,12.302428,29.805125,38.002459,-7.113144,-11.361452,-19.915325,63756.3276,9.658674,18.141829,26.832423,32.278351,-11.746192,-15.509621,-35.030712,53774.2519,8.043681,13.816271,19.646857,24.803017,-9.610121,-12.660682,-26.347329,25565.9848,6.46861,8.864509,17.395522,20.332624,-5.641654,-7.958875,-13.749565,20544.8303,6.56013,7.262938,15.199323,18.084194,-4.642083,-6.578368,-11.540221,7064.9355,3.74755,3.319646,10.714692,14.445907,-1.590844,-2.636324,-4.168691,7017.6331,3.758895,3.206265,10.490866,14.432219,-1.545641,-2.502701,-4.560728,33452.9214,7.436953,13.878082,32.40676,39.383233,-8.247708,-13.40589,-23.200687,29154.0298,7.332964,12.272138,29.26918,35.644431,-7.244354,-11.644749,-19.24447
G_B06_0060,6,1,100,78667.8037,13.214443,23.659111,37.411332,43.26987,-16.262554,-21.951278,-45.444501,66622.8921,11.858194,20.317334,32.691548,38.261129,-13.800948,-18.783665,-36.994901,21355.0132,6.376964,7.70116,18.233701,22.532832,-4.907309,-7.152136,-14.895604,21705.3418,6.130332,7.657923,17.757723,22.140532,-4.866657,-7.140261,-11.630335,3996.2376,3.137617,1.704493,4.715325,7.880769,-0.931914,-1.617568,-4.051246,3823.9118,3.020607,1.641965,5.086124,7.871328,-0.878399,-1.548105,-4.192002,27239.1567,7.019026,11.739578,28.753314,35.146892,-6.830094,-11.011713,-17.639432,28919.8813,6.857027,12.363019,30.625839,38.204206,-7.210324,-12.13436,-21.344849,63711.8627,9.701229,18.194272,26.705326,33.206599,-11.834963,-15.651395,-34.332942,53568.5444,8.055936,13.864801,19.421946,24.275823,-9.64824,-12.695712,-30.742758,25975.4375,6.485984,8.907522,17.674841,20.561982,-5.702667,-8.132109,-14.580883,20825.1155,6.538975,7.33606,15.32679,18.222587,-4.699431,-6.694145,-12.412993,7132.3601,3.739429,3.375222,10.842005,15.079401,-1.607558,-2.587897,-4.249043,7109.8919,3.760614,3.266566,10.731772,15.340702,-1.56448,-2.480951,-4.226494,33845.4712,7.411316,13.933154,33.108272,40.420043,-8.346183,-13.433868,-20.104209,29493.726,7.34199,12.418535,29.762788,36.437688,-7.294788,-11.637067,-16.844301
G_B06_0061,6,1,100,78564.4185,13.197558,23.696706,37.254792,42.713447,-16.219282,-21.950655,-39.878057,66634.4809,11.782422,20.505839,32.932904,39.251573,-13.686226,-17.899273,-37.848881,21288.7478,6.383075,7.622674,18.209903,22.499197,-4.957315,-7.264589,-13.302348,21605.9136,6.125979,7.603759,17.790837,21.702942,-4.936111,-7.034095,-12.431892,3998.6668,3.134203,1.678712,4.714963,7.067593,-0.939632,-1.592164,-4.014585,3812.4746,3.009673,1.623035,4.927993,8.219618,-0.895962,-1.428356,-4.208404,27323.1596,7.047219,11.590737,28.575084,35.132376,-6.927599,-10.929613,-18.233332,28879.4253,6.863917,12.19057,30.460678,38.115717,-7.400365,-11.541435,-22.15473,63535.0591,9.695044,18.208077,26.661546,32.018656,-11.751703,-15.58191,-36.09989,53527.0039,8.065451,13.942339,19.718822,24.284577,-9.622132,-12.964209,-34.978482,25972.1191,6.512806,8.872714,17.677025,21.022461,-5.786542,-8.212484,-13.960902,20839.3792,6.578369,7.261768,15.356952,18.241132,-4.75638,-6.760255,-11.591121,7146.6167,3.755294,3.34263,10.887144,15.038646,-1.632798,-2.646508,-4.837136,7086.4971,3.753456,3.23117,10.531992,14.451271,-1.583044,-2.447749,-4.439545,33922.5278,7.477054,13.763213,32.839559,40.296102,-8.437574,-13.315262,-19.96833,29547.2129,7.370226,12.31066,29.690261,36.112492,-7.381835,-11.721571,-19.273662
G_B06_0063,6,1,100,74117.8227,12.963613,22.76943,36.152673,41.917409,-15.754978,-21.229603,-40.59677,66746.0308,11.761095,20.58559,33.160695,37.798742,-13.794655,-18.695884,-38.941956,21394.7913,6.424659,7.699194,18.194576,22.95029,-4.886108,-7.297944,-13.269399,21719.9712,6.187781,7.708426,17.962691,23.115298,-4.862892,-7.061916,-14.203355,4005.1133,3.158762,1.710555,4.729274,7.019708,-0.929136,-1.532436,-3.354253,3828.0581,3.030697,1.635099,4.973832,7.554307,-0.878682,-1.518919,-3.956818,27367.8633,7.109857,11.709933,29.086602,34.922792,-6.851491,-10.912661,-19.811901,28976.2104,6.932348,12.37803,30.712849,38.099075,-7.190623,-11.74657,-21.531658,63836.8965,9.714235,18.275021,26.652965,30.868039,-11.897705,-15.699478,-37.591558,53660.6943,8.092507,13.896385,19.637926,25.139383,-9.693874,-12.754187,-29.026457,25983.9722,6.545121,8.930835,18.069724,20.359146,-5.677475,-8.049886,-15.207352,20891.9924,6.592453,7.319132,15.272499,18.36079,-4.702071,-6.742945,-11.864409,7175.7063,3.786168,3.393297,10.968968,15.464939,-1.603037,-2.623605,-4.624842,7131.5295,3.787655,3.262125,10.668004,14.674321,-1.571198,-2.435963,-4.734009,33938.0537,7.509092,13.954895,33.241093,40.656893,-8.307245,-13.72623,-21.240303,29625.0908,7.41109,12.444089,29.86313,36.580109,-7.307888,-11.453608,-18.22322
G_B06_0071,6,1,100,78275.4273,13.327699,23.408175,36.789636,43.667046,-16.288539,-22.094749,-41.357222,66745.7046,11.819057,20.524627,32.804143,38.866354,-13.889771,-18.408258,-39.088077,21288.6268,6.36368,7.725252,18.411711,22.907823,-4.915956,-7.235087,-14.884286,21614.8096,6.131292,7.712085,18.105071,22.831641,-4.90232,-6.9807,-14.277766,3987.2926,3.129176,1.708366,4.75264,7.778116,-0.945105,-1.629275,-3.607153,3820.1104,3.013698,1.639865,5.0359,7.940202,-0.877795,-1.473292,-3.862861,27176.6133,6.997466,11.740144,28.952008,36.079792,-6.873131,-10.88928,-18.693546,28783.186,6.844805,12.433832,30.6966,38.329549,-7.320626,-11.423177,-19.478409,63823.2534,9.785943,18.26062,26.946026,33.03813,-11.895554,-15.882153,-39.142993,53640.9536,8.094606,13.888433,19.73399,24.796745,-9.717445,-12.596358,-28.476252,25905.1855,6.489563,9.00669,17.893612,20.551752,-5.731465,-7.976613,-14.254585,20826.3332,6.532494,7.372344,15.498647,18.353965,-4.720096,-6.569208,-11.969967,7102.8665,3.734343,3.374652,10.9683,15.2073,-1.6114,-2.50778,-4.262322,7068.4038,3.741216,3.263263,10.69393,14.178004,-1.564933,-2.382774,-4.461182,33701.3862,7.399209,14.011939,33.364411,41.440889,-8.354585,-12.942635,-21.324879,29456.417,7.330638,12.486812,29.992318,37.671586,-7.288161,-11.218737,-16.223115
G_B06_0072,6,1,100,77993.5458,13.300152,23.28555,36.736609,43.468548,-16.149069,-21.396019,-46.56985,66429.4131,11.858123,20.350594,32.868279,39.920101,-13.969822,-19.27701,-35.367201,21480.8001,6.413398,7.689378,18.241861,22.622339,-5.02891,-7.554265,-15.40784,21799.2377,6.187616,7.692423,17.806563,23.108478,-5.005405,-7.443942,-14.245362,4009.4669,3.148118,1.708405,4.680631,6.689395,-0.970354,-1.70783,-3.857695,3835.4636,3.025726,1.631163,4.968086,7.557621,-0.899919,-1.525221,-3.800691,27381.8271,7.06619,11.680426,28.498624,35.201765,-7.022312,-11.25265,-19.938051,29027.2847,6.913507,12.433517,30.402638,38.43983,-7.522993,-12.064789,-22.25773,63685.3408,9.768128,18.166699,26.583946,31.509381,-11.8016,-15.668809,-35.152378,53540.2403,8.110499,13.821093,19.542506,24.955657,-9.61017,-12.666597,-32.150221,26136.8638,6.550679,8.995588,17.907316,21.586133,-5.836221,-8.399714,-13.432896,20966.7801,6.578025,7.359608,15.225684,18.142676,-4.815802,-6.929652,-11.593276,7182.4737,3.781009,3.34772,10.822675,15.125372,-1.653045,-2.558166,-4.30002,7110.6733,3.769214,3.230441,10.458701,14.294931,-1.605454,-2.456598,-4.318392,34065.6485,7.49594,14.015198,33.134548,41.025255,-8.605793,-13.564291,-21.463425,29675.0151,7.371874,12.426552,29.660032,36.012277,-7.484396,-11.586018,-19.843576
G_B06_0073,6,1,100,77689.353,13.30607,23.317892,36.470649,41.170805,-16.040248,-21.413229,-44.451056,64212.1797,11.956205,19.784037,31.697682,37.450559,-13.172075,-17.451262,-38.33566,21609.7474,6.417238,7.679441,18.166389,21.826412,-4.989801,-7.654987,-13.677798,21869.8974,6.171644,7.647762,17.901627,21.581803,-4.955056,-7.25299,-14.493548,4017.972,3.146873,1.700411,4.660397,7.026797,-0.954588,-1.602361,-3.837784,3843.2345,3.025641,1.624025,5.03738,7.281663,-0.888605,-1.474745,-4.199025,27495.2417,7.062722,11.667265,28.56624,34.862404,-6.986358,-11.381879,-18.805206,29185.6973,6.9047790000000004,12.269346,30.332334,37.557118,-7.39026,-11.954647,-20.192934,63956.2437,9.809544,18.223655,26.731535,31.856518,-11.819817,-15.433916,-35.902132,53420.9429,8.105976,13.843636,19.74887,23.157908,-9.616279,-12.885866,-29.691254,26286.5259,6.546717,8.939329,17.788261,20.120388,-5.801799,-8.456104,-14.902295,21089.3469,6.593654,7.314725,15.37098,18.461164,-4.766267,-6.916206,-11.89508,7187.4295,3.761677,3.348146,10.829545,15.145686,-1.64316,-2.608258,-4.950389,7140.9497,3.763276,3.233863,10.581728,14.291164,-1.599488,-2.53841,-4.630721,34191.083,7.468866,13.912421,32.991277,39.943862,-8.555572,-13.633193,-22.982861,29845.1524,7.390638,12.399837,29.599747,36.705774,-7.500652,-11.936004,-19.65708
G_B06_0074,6,1,100,79032.8852,12.826033,23.728374,37.680935,44.056909,-16.404844,-22.040658,-49.803454,63620.5962,11.758738,19.481424,31.381259,37.245956,-12.966603,-17.430286,-36.231737,21503.3433,6.424721,7.752147,18.299817,22.008846,-4.980771,-7.280622,-14.599599,21735.1446,6.163485,7.721502,17.835748,22.179399,-4.970598,-7.100458,-14.701221,4019.5207,3.146648,1.699368,4.802885,7.324194,-0.949823,-1.632167,-4.025838,3841.3333,3.023902,1.634709,5.019617,7.725493,-0.898838,-1.511434,-3.92012,27457.314,7.061251,11.750179,28.838698,35.248107,-6.971246,-11.145059,-18.371224,29150.6001,6.901149,12.468936,30.660945,37.475121,-7.373995,-11.870405,-21.258646,63764.4467,9.771402,18.235556,26.865329,32.17444,-11.777545,-15.432985,-31.671984,53607.8276,8.128941,13.832293,19.599576,24.305902,-9.609728,-12.558131,-29.228718,26235.8213,6.569611,9.018171,18.050315,20.834488,-5.844685,-8.176826,-13.760844,21022.1311,6.59321,7.389385,15.420128,18.407467,-4.807226,-6.885975,-11.88018,7189.4622,3.761909,3.365252,11.015831,16.004713,-1.629893,-2.623875,-4.488223,7137.9178,3.770388,3.251712,10.614608,14.706785,-1.592851,-2.526927,-4.571586,34306.4673,7.50988,14.044516,33.399084,40.429499,-8.501153,-13.493194,-22.259512,29828.7397,7.404401,12.486977,30.005443,36.047536,-7.442918,-11.850342,-19.458459
G_B06_0075,6,1,50,53861.2607,27.127403,13.338149,21.848285,26.498208,-10.776844,-15.535784,-37.444605,46555.7334,20.992288,12.921327,22.375328,28.62917,-8.698086,-13.00762,-33.891501,18876.8225,7.781715,6.473253,16.08094,20.810872,-3.797338,-5.997829,-18.453815,19083.6792,7.551237,6.49168,15.77767,19.894257,-3.799891,-5.979178,-16.245368,3108.3605,3.23282,1.352051,4.546966,7.612475,-0.582054,-1.19813,-4.132206,3746.6145,3.474955,1.655443,5.650071,8.657129,-0.72183,-1.388586,-5.759482,24349.7796,8.820372,10.092421,26.906987,34.546116,-5.453732,-9.07958,-23.720783,25515.4204,8.302424,10.754572,29.477159,38.325892,-5.776742,-10.089383,-24.03004,47550.6304,19.232669,11.191961,16.572815,19.764912,-8.415182,-11.836448,-27.111704,38245.8137,16.035863,7.765349,11.132253,13.652333,-6.147318,-8.529784,-20.626127,21688.8882,7.596835,7.244205,15.291547,18.391316,-4.230629,-6.191456,-13.15928,17602.9538,7.536793,5.928751,13.262345,17.020981,-3.511616,-5.090523,-11.078444,6795.8339,4.448306,3.248758,11.509014,17.094903,-1.34117,-2.288706,-4.435461,6897.2598,4.583849,3.186855,11.178913,16.290737,-1.303844,-2.143542,-4.378284,29011.4043,9.498582,11.427453999999999,30.419416,39.476265,-6.350311,-10.167917,-19.347581,25475.633,9.427215,10.254262,26.929917,34.484315,-5.588962,-8.887752,-17.977237
G_B06_0076,6,1,50,48788.4602,14.55295,15.308502,25.438714,31.362166,-10.06034,-14.969279,-40.575555,42969.726,10.584928,14.446452,25.103816,30.335149,-8.406376,-12.410155,-34.512432,17048.4282,5.143923,6.918067,17.711943,24.735619,-3.756893,-5.943463,-17.417626,17271.7261,5.002404,6.943272,18.065306,22.923775,-3.753422,-5.916237,-17.238435,2600.5584,2.370002,1.352629,4.820409,8.169115,-0.583114,-1.254052,-5.031502,3117.0715,2.507893,1.67817,6.087026,8.902062,-0.70975,-1.52921,-4.762786,22388.168,5.761331,10.917943,29.803777,38.492483,-5.381027,-9.832156,-26.048226,23603.4619,5.622496,11.589617,32.227081,40.277748,-5.721295,-10.074988,-29.008406,42926.3774,9.254444,12.668518,19.15078,22.562075,-8.031104,-11.313613,-24.724331,33717.5063,7.91682,8.879688,13.017674,16.716459,-5.803095,-8.057869,-18.315366,19871.1899,5.331512,7.541174,16.396567,19.752011,-4.155954,-6.042616,-19.337048,16238.3948,5.366116,6.239118,14.144196,17.663693,-3.458971,-4.943416,-16.856737,6017.8598,3.265951,3.302208,11.609347,16.241066,-1.329417,-2.616913,-6.833154,6035.138,3.286354,3.181662,11.198869,16.085192,-1.284561,-2.396733,-7.360218,26882.1504,6.195505,12.251777,33.421917,42.922379,-6.341683,-11.476247,-31.743268,23531.2198,6.158481,10.961309,29.561645,37.919925,-5.55139,-10.196921,-29.924324
G_B06_0080,6,1,50,44435.8447,10.190745,14.290797,23.592147,30.408703,-9.413076,-13.788693,-31.873688,37361.667,8.037798,12.636811,21.616573,28.416426,-7.453084,-11.30699,-26.971054,15235.8984,4.565812,6.438905,16.282065,21.860359,-3.364543,-5.501322,-14.584514,15473.8222,4.430948,6.479594,16.612623,23.294845,-3.392286,-5.15253,-13.615705,2445.6295,2.264521,1.263669,4.293754,7.247116,-0.564769,-1.102172,-4.226388,2912.0933,2.399897,1.54428,5.408695,8.332921,-0.670571,-1.261053,-4.838961,20308.1812,5.140282,10.080672,27.421354,35.789195,-4.892987,-7.782136,-18.950338,21420.2241,5.023341,10.754532,29.946234,39.459106,-5.203652,-8.745703,-20.855708,38643.8525,7.175695,11.367578,17.205763,20.999946,-7.436643,-10.548214,-23.510813,30214.8243,5.976789,8.048646,11.945109,15.76312,-5.402562,-7.669458,-19.393522,17702.8623,4.709405,6.922516,15.222642,19.329126,-3.699772,-5.219858,-11.752954,14438.1282,4.745906,5.741072,13.316682,16.55131,-3.093173,-4.482596,-8.780411,5521.2409,3.01504,3.095693,10.9207,15.580572,-1.213381,-1.980585,-4.295632,5521.0776,3.033767,2.961552,10.320377,14.177541,-1.177815,-1.9174,-4.740654,24087.9184,5.449869,11.259172,30.873679,38.537731,-5.605537,-8.974207,-16.124253,21090.3618,5.423161,10.045294,27.400529,34.905987,-4.915783,-7.628202,-14.468562
